DusseldorfGermany261,MunichGermany266,2
DusseldorfGermany261,HamburgGermany264,2
DusseldorfGermany261,DusseldorfGermany163,9.5
DusseldorfGermany261,DusseldorfGermany260,2
BrusselsBelgium246,BrusselsBelgium135,3
BrusselsBelgium246,BrusselsBelgium136,2
BrusselsBelgium246,AntwerpBelgium244,2
LondonUnitedKingdom289,LondonUnitedKingdom209,5
LondonUnitedKingdom289,BracknellUnitedKingdom278,2
LondonUnitedKingdom289,BracknellUnitedKingdom279,2
LondonUnitedKingdom289,LondonUnitedKingdom288,2
LondonUnitedKingdom289,LondonUnitedKingdom208,7.5
BrusselsBelgium247,BrusselsBelgium135,3
BrusselsBelgium247,BrusselsBelgium136,2
BrusselsBelgium247,AntwerpBelgium244,2
ManchesterUnitedKingdom177,CopenhagenDenmark179,2
ManchesterUnitedKingdom177,CopenhagenDenmark181,1
ManchesterUnitedKingdom177,CopenhagenDenmark182,2
ManchesterUnitedKingdom177,CopenhagenDenmark271,4
ManchesterUnitedKingdom177,CopenhagenDenmark183,1
ManchesterUnitedKingdom177,DusseldorfGermany163,4.5
ManchesterUnitedKingdom177,LondonUnitedKingdom288,10
RomeItaly222,MilanItaly221,1
BerlinGermany160,DusseldorfGermany164,2.5
BerlinGermany160,BerlinGermany161,2
BerlinGermany160,BerlinGermany162,2
BerlinGermany160,BerlinGermany259,7
BerlinGermany161,BerlinGermany162,3
BerlinGermany161,StockholmSweden232,9
BerlinGermany161,PragueCzechRepublic155,2
BerlinGermany161,BerlinGermany160,2
BerlinGermany162,BerlinGermany161,3
BerlinGermany162,MunichGermany267,16
BerlinGermany162,BerlinGermany160,2
CopenhagenDenmark181,ManchesterUnitedKingdom177,1
GenevaSwitzerland139,MilanItaly220,2
GenevaSwitzerland139,GenevaSwitzerland146,2.5
GenevaSwitzerland139,ParisFrance193,2
GenevaSwitzerland139,GenevaSwitzerland144,2.5
New+YorkNY240,New+YorkNY239,5
New+YorkNY240,ParisFrance193,4.5
CopenhagenDenmark182,ManchesterUnitedKingdom177,2
CopenhagenDenmark182,CopenhagenDenmark179,2
CopenhagenDenmark183,ManchesterUnitedKingdom177,1
LondonUnitedKingdom291,LondonUnitedKingdom201,6
LondonUnitedKingdom291,BracknellUnitedKingdom278,2
LondonUnitedKingdom291,BracknellUnitedKingdom279,2
LondonUnitedKingdom291,LondonUnitedKingdom287,5
LondonUnitedKingdom291,LondonUnitedKingdom288,2
LondonUnitedKingdom293,LondonUnitedKingdom201,11
LondonUnitedKingdom293,LondonUnitedKingdom209,3
LondonUnitedKingdom293,BracknellUnitedKingdom279,4
LondonUnitedKingdom293,LondonUnitedKingdom207,7.5
LondonUnitedKingdom293,LondonUnitedKingdom208,7.5
DusseldorfGermany163,DusseldorfGermany164,2.5
DusseldorfGermany163,ManchesterUnitedKingdom177,4.5
DusseldorfGermany163,AmsterdamNetherlands227,2
DusseldorfGermany163,DusseldorfGermany260,7.5
DusseldorfGermany163,DusseldorfGermany261,9.5
StockholmSweden302,StockholmSweden303,2
StockholmSweden302,StockholmSweden232,2.5
StockholmSweden302,CopenhagenDenmark271,5
StockholmSweden303,StockholmSweden231,2
StockholmSweden303,CopenhagenDenmark270,6
StockholmSweden303,StockholmSweden302,2
DusseldorfGermany164,FrankfurtGermany169,2
DusseldorfGermany164,DusseldorfGermany163,2.5
DusseldorfGermany164,DusseldorfGermany260,6
DusseldorfGermany164,DusseldorfGermany261,8
DusseldorfGermany164,BerlinGermany160,2.5
StockholmSweden304,CopenhagenDenmark271,2
StockholmSweden304,CopenhagenDenmark272,2
StockholmSweden231,StockholmSweden303,2
StockholmSweden231,CopenhagenDenmark179,2
StockholmSweden231,StockholmSweden232,2.5
AmsterdamNetherlands297,AmsterdamNetherlands298,2
AmsterdamNetherlands297,RotterdamNetherlands299,2
StockholmSweden232,BerlinGermany161,9
StockholmSweden232,StockholmSweden231,2.5
StockholmSweden232,StockholmSweden302,2.5
AmsterdamNetherlands298,AmsterdamNetherlands297,2
AmsterdamNetherlands298,RotterdamNetherlands299,4
GenevaSwitzerland140,MilanItaly220,2.5
GenevaSwitzerland140,GenevaSwitzerland145,2.5
GenevaSwitzerland140,ParisFrance193,2.5
GenevaSwitzerland140,GenevaSwitzerland144,2
PragueCzechRepublic155,BerlinGermany161,2
PragueCzechRepublic155,BratislavaSlovakia236,1
PragueCzechRepublic155,BratislavaSlovakia237,1
PragueCzechRepublic155,PragueCzechRepublic157,2
GenevaSwitzerland141,GenevaSwitzerland146,2
GenevaSwitzerland141,ParisFrance193,8.5
GenevaSwitzerland142,GenevaSwitzerland146,2
GenevaSwitzerland142,ParisFrance193,5.5
PragueCzechRepublic157,ViennaAustria123,4
PragueCzechRepublic157,PragueCzechRepublic155,2
PragueCzechRepublic157,ViennaAustria124,5
GenevaSwitzerland143,ParisFrance193,1
GenevaSwitzerland144,MilanItaly219,2.5
GenevaSwitzerland144,GenevaSwitzerland140,2
GenevaSwitzerland144,GenevaSwitzerland139,2.5
GenevaSwitzerland144,FrankfurtGermany170,4.5
GenevaSwitzerland144,MilanItaly217,2
GenevaSwitzerland144,MilanItaly218,3
BracknellUnitedKingdom278,LondonUnitedKingdom289,2
BracknellUnitedKingdom278,LondonUnitedKingdom209,7
BracknellUnitedKingdom278,LondonUnitedKingdom291,2
BracknellUnitedKingdom278,LondonUnitedKingdom287,5
GenevaSwitzerland250,DusseldorfGermany260,1
GenevaSwitzerland145,MilanItaly219,2
GenevaSwitzerland145,GenevaSwitzerland140,2.5
GenevaSwitzerland145,FrankfurtGermany170,5
BracknellUnitedKingdom279,LondonUnitedKingdom289,2
BracknellUnitedKingdom279,LondonUnitedKingdom209,6
BracknellUnitedKingdom279,LondonUnitedKingdom291,2
BracknellUnitedKingdom279,LondonUnitedKingdom293,4
BracknellUnitedKingdom279,LondonUnitedKingdom200,5
GenevaSwitzerland146,GenevaSwitzerland139,2.5
GenevaSwitzerland146,GenevaSwitzerland141,2
GenevaSwitzerland146,GenevaSwitzerland142,2
GenevaSwitzerland146,FrankfurtGermany170,5.5
GenevaSwitzerland146,MilanItaly217,2
GenevaSwitzerland146,MilanItaly218,2
BratislavaSlovakia236,PragueCzechRepublic155,1
BratislavaSlovakia237,PragueCzechRepublic155,1
ViennaAustria123,ViennaAustria129,3
ViennaAustria123,ViennaAustria125,2
ViennaAustria123,PragueCzechRepublic157,4
ViennaAustria123,ViennaAustria126,6.5
AmsterdamNetherlands227,LondonUnitedKingdom209,7.5
AmsterdamNetherlands227,BrusselsBelgium136,2
AmsterdamNetherlands227,FrankfurtGermany169,2.5
AmsterdamNetherlands227,RotterdamNetherlands228,2
AmsterdamNetherlands227,DusseldorfGermany163,2
AmsterdamNetherlands227,LondonUnitedKingdom207,3
AmsterdamNetherlands227,LondonUnitedKingdom208,2
RotterdamNetherlands299,AmsterdamNetherlands297,2
RotterdamNetherlands299,AmsterdamNetherlands298,4
RotterdamNetherlands299,RotterdamNetherlands228,2
RotterdamNetherlands299,AntwerpBelgium243,2
ViennaAustria124,ViennaAustria130,2
ViennaAustria124,PragueCzechRepublic157,5
ViennaAustria125,ViennaAustria129,2
ViennaAustria125,ViennaAustria130,2
ViennaAustria125,ViennaAustria123,2
ViennaAustria125,MunichGermany176,2
ViennaAustria125,ViennaAustria126,5.5
ViennaAustria126,MunichGermany267,14.5
ViennaAustria126,BerlinGermany259,9.5
ViennaAustria126,ViennaAustria242,8
ViennaAustria126,ViennaAustria130,4.5
ViennaAustria126,ViennaAustria123,6.5
ViennaAustria126,ViennaAustria125,5.5
MunichGermany176,MunichGermany267,7
MunichGermany176,FrankfurtGermany170,2
MunichGermany176,ViennaAustria125,2
ViennaAustria129,MunichGermany267,11
ViennaAustria129,ViennaAustria130,2
ViennaAustria129,ViennaAustria123,3
ViennaAustria129,ViennaAustria125,2
MilanItaly217,GenevaSwitzerland146,2
MilanItaly217,GenevaSwitzerland144,2
MilanItaly218,GenevaSwitzerland146,2
MilanItaly218,BarcelonaSpain273,1
MilanItaly218,GenevaSwitzerland144,3
MilanItaly219,GenevaSwitzerland145,2
MilanItaly219,GenevaSwitzerland144,2.5
FrankfurtGermany263,FrankfurtGermany166,6.5
FrankfurtGermany263,FrankfurtGermany169,8.5
FrankfurtGermany263,DusseldorfGermany260,4.5
FrankfurtGermany263,FrankfurtGermany170,10
RotterdamNetherlands228,AmsterdamNetherlands227,2
RotterdamNetherlands228,RotterdamNetherlands299,2
HamburgGermany264,MunichGermany266,2
HamburgGermany264,HamburgGermany265,1
HamburgGermany264,DusseldorfGermany260,4
HamburgGermany264,DusseldorfGermany261,2
CopenhagenDenmark270,StockholmSweden303,6
CopenhagenDenmark270,CopenhagenDenmark271,2
HamburgGermany265,ViennaAustria241,1
HamburgGermany265,HamburgGermany264,1
CopenhagenDenmark271,ManchesterUnitedKingdom177,4
CopenhagenDenmark271,CopenhagenDenmark179,2
CopenhagenDenmark271,StockholmSweden304,2
CopenhagenDenmark271,CopenhagenDenmark270,2
CopenhagenDenmark271,StockholmSweden302,5
CopenhagenDenmark272,CopenhagenDenmark179,3
CopenhagenDenmark272,StockholmSweden304,2
BerlinGermany259,ViennaAustria242,2.5
BerlinGermany259,BerlinGermany160,7
BerlinGermany259,ViennaAustria126,9.5
ViennaAustria130,ViennaAustria129,2
ViennaAustria130,ViennaAustria124,2
ViennaAustria130,ViennaAustria125,2
ViennaAustria130,ViennaAustria126,4.5
MilanItaly220,MilanItaly221,1
MilanItaly220,GenevaSwitzerland140,2.5
MilanItaly220,GenevaSwitzerland139,2
ViennaAustria241,HamburgGermany265,1
MilanItaly221,MilanItaly220,1
MilanItaly221,RomeItaly222,1
ViennaAustria242,MunichGermany267,7.5
ViennaAustria242,BerlinGermany259,2.5
ViennaAustria242,ViennaAustria126,8
FrankfurtGermany166,FrankfurtGermany263,6.5
FrankfurtGermany166,FrankfurtGermany168,6
FrankfurtGermany166,FrankfurtGermany169,2
FrankfurtGermany166,FrankfurtGermany170,3.5
FrankfurtGermany168,FrankfurtGermany166,6
FrankfurtGermany168,FrankfurtGermany169,7
FrankfurtGermany168,DusseldorfGermany260,5
FrankfurtGermany168,FrankfurtGermany170,6.5
FrankfurtGermany169,DusseldorfGermany164,2
FrankfurtGermany169,FrankfurtGermany166,2
FrankfurtGermany169,FrankfurtGermany263,8.5
FrankfurtGermany169,AmsterdamNetherlands227,2.5
FrankfurtGermany169,FrankfurtGermany168,7
FrankfurtGermany169,FrankfurtGermany170,2.5
LondonUnitedKingdom200,LondonUnitedKingdom201,2
LondonUnitedKingdom200,BracknellUnitedKingdom279,5
LondonUnitedKingdom201,LondonUnitedKingdom209,12
LondonUnitedKingdom201,LondonUnitedKingdom291,6
LondonUnitedKingdom201,LondonUnitedKingdom293,11
LondonUnitedKingdom201,LondonUnitedKingdom207,7.5
LondonUnitedKingdom201,LondonUnitedKingdom200,2
LondonUnitedKingdom201,ParisFrance196,2
BarcelonaSpain273,MilanItaly218,1
AntwerpBelgium137,ParisFrance196,1
ParisFrance193,LondonUnitedKingdom209,7.5
ParisFrance193,GenevaSwitzerland140,2.5
ParisFrance193,GenevaSwitzerland141,8.5
ParisFrance193,GenevaSwitzerland142,5.5
ParisFrance193,GenevaSwitzerland143,1
ParisFrance193,BrusselsBelgium135,2
ParisFrance193,GenevaSwitzerland139,2
ParisFrance193,New+YorkNY240,4.5
ParisFrance193,LondonUnitedKingdom207,2
ParisFrance193,ParisFrance196,2.5
ParisFrance193,LondonUnitedKingdom208,3
AntwerpBelgium243,RotterdamNetherlands299,2
AntwerpBelgium243,AntwerpBelgium244,2
LondonUnitedKingdom207,LondonUnitedKingdom201,7.5
LondonUnitedKingdom207,New+YorkNY239,7.5
LondonUnitedKingdom207,LondonUnitedKingdom293,7.5
LondonUnitedKingdom207,ParisFrance193,2
LondonUnitedKingdom207,AmsterdamNetherlands227,3
AntwerpBelgium244,BrusselsBelgium247,2
AntwerpBelgium244,AntwerpBelgium243,2
AntwerpBelgium244,BrusselsBelgium246,2
ParisFrance196,LondonUnitedKingdom201,2
ParisFrance196,AntwerpBelgium137,1
ParisFrance196,ParisFrance193,2.5
ParisFrance196,FrankfurtGermany170,2.5
LondonUnitedKingdom208,LondonUnitedKingdom289,7.5
LondonUnitedKingdom208,New+YorkNY239,7.5
LondonUnitedKingdom208,LondonUnitedKingdom293,7.5
LondonUnitedKingdom208,ParisFrance193,3
LondonUnitedKingdom208,AmsterdamNetherlands227,2
LondonUnitedKingdom208,LondonUnitedKingdom287,4.5
